Datum,Unternehmen,Produkt,Modifikation,Produktionslinie,Schicht,Stueckzahl,Ausschuss,Betriebsstunden,Stillstandszeit_Min,MaxTemperatur,Durchschnittstemperatur,Softwareversion,Firmwareversion,EndOfLine_Test,Materialkosten,Energieverbrauch_kWh,Auftragsnummer,Status,Fehlercode,Mitarbeiter_Produktion
2021-06-10,Industrium GmbH,HMI-Terminal,HMI-10,Linie 3,Nacht,175,4,2.7,48,52.7,46.8,v4.2,f1.7,Bestanden,5041.35,24.5,A-86509,Fehler,-,90
2021-06-10,Industrium GmbH,Automation Unit,AU-700,Linie 1,Nacht,58,2,11.7,30,56.6,52.3,v2.6,f2.8,Bestanden,9602.88,35.33,A-20216,pausiert,VIBRATION,90
2021-06-10,NextFactory Solutions,IO-Gateway,IOGW-55,Linie 2,Nacht,46,1,7.3,37,75.6,74.3,v3.3,f2.3,Bestanden,4001.14,17.42,A-63496,pausiert,POWER_FAIL,110
2021-06-10,TechSystems AG,Industrie-Server,SRV-500,Linie 4,Spät,82,4,1.5,1,81.8,73.0,v1.9,f1.4,Bestanden,3386.89,26.47,A-51272,Fehler,POWER_FAIL,120
2021-06-11,TechSystems AG,Robust Panel PC,RPPC-1100,Linie 2,Spät,169,7,1.0,54,88.1,81.2,v4.9,f1.0,Bestanden,4777.74,27.71,A-94344,Fehler,POWER_FAIL,120
2021-06-11,Industrium GmbH,Industrie-Server,SRV-500,Linie 2,Nacht,158,5,1.7,18,47.8,40.2,v1.7,f3.5,Bestanden,6825.26,9.79,A-78683,in Produktion,POWER_FAIL,90
2021-06-11,ControlWare KG,Monitoring Unit,MON-820,Linie 4,Früh,95,1,11.3,26,79.3,74.8,v4.1,f1.9,Nicht bestanden,3140.12,19.58,A-60627,pausiert,TEMP_HIGH,75
2021-06-11,ControlWare KG,Industrie-Server,SRV-520,Linie 3,Früh,216,17,7.0,5,89.9,87.1,v2.8,f3.6,Bestanden,5593.45,9.07,A-53838,Fehler,TEMP_HIGH,75
2021-06-11,NextFactory Solutions,Control Panel,CP-400,Linie 1,Früh,120,6,11.8,0,66.6,59.1,v4.9,f3.6,Bestanden,6027.56,20.19,A-10129,Fehler,VIBRATION,110
2021-06-11,TechSystems AG,Embedded Box PC,EPC-30,Linie 2,Spät,161,2,11.8,42,67.9,65.2,v3.9,f3.1,Bestanden,8638.82,35.53,A-71014,abgeschlossen,-,120
2021-06-12,TechSystems AG,Industrie-PC,IPC-150,Linie 2,Nacht,255,9,11.6,29,63.5,58.6,v1.8,f3.6,Bestanden,8039.35,17.45,A-63531,Fehler,TEMP_HIGH,120
2021-06-12,NextFactory Solutions,Control Panel,CP-430,Linie 2,Nacht,212,9,6.9,52,79.1,69.6,v1.6,f3.9,Bestanden,7925.86,7.64,A-48478,in Produktion,POWER_FAIL,110
2021-06-12,NextFactory Solutions,HMI-Terminal,HMI-15,Linie 3,Nacht,166,10,5.8,38,58.4,55.6,v2.5,f1.1,Bestanden,7819.55,29.79,A-45361,abgeschlossen,TEMP_HIGH,110
2021-06-12,TechSystems AG,Automation Unit,AU-710,Linie 3,Spät,135,8,3.9,42,52.4,46.1,v3.8,f3.6,Bestanden,3746.74,14.34,A-63914,Fehler,TEMP_HIGH,120
2021-06-13,TechSystems AG,Control Panel,CP-400,Linie 3,Spät,70,5,3.4,44,52.8,47.0,v3.6,f3.3,Bestanden,1178.96,27.76,A-32358,pausiert,POWER_FAIL,120
2021-06-13,NextFactory Solutions,Embedded Box PC,EPC-30,Linie 1,Früh,24,1,9.6,40,86.5,83.8,v2.1,f1.9,Bestanden,3712.65,16.37,A-65989,in Produktion,TEMP_HIGH,110
2021-06-13,ControlWare KG,Control Panel,CP-470,Linie 4,Früh,203,13,1.9,3,64.8,54.9,v1.7,f3.3,Nicht bestanden,7352.33,33.83,A-24219,Fehler,-,75
2021-06-13,NextFactory Solutions,Embedded Box PC,EPC-35,Linie 2,Früh,204,11,3.9,9,45.3,40.2,v4.6,f2.7,Bestanden,6886.41,7.53,A-44844,Fehler,POWER_FAIL,110
2021-06-14,Industrium GmbH,Automation Unit,AU-700,Linie 4,Nacht,243,3,9.7,32,86.9,78.1,v1.1,f1.8,Bestanden,8068.61,32.08,A-12222,Fehler,I/O_ERROR,90
2021-06-14,ControlWare KG,Embedded Box PC,EPC-30,Linie 1,Nacht,282,20,4.2,5,52.4,47.7,v3.9,f3.8,Bestanden,8385.69,6.47,A-30334,Fehler,VIBRATION,75
2021-06-14,ControlWare KG,Edge Controller,EC-200,Linie 4,Nacht,193,7,11.1,40,66.5,61.1,v2.6,f3.8,Bestanden,8793.63,22.66,A-45599,in Produktion,POWER_FAIL,75
2021-06-14,ControlWare KG,IO-Gateway,IOGW-50,Linie 1,Früh,293,10,6.6,14,70.8,64.6,v2.1,f2.9,Bestanden,5401.11,23.9,A-19096,pausiert,I/O_ERROR,75
2021-06-14,Industrium GmbH,Monitoring Unit,MON-800,Linie 2,Nacht,227,5,6.8,41,44.2,37.2,v1.6,f2.7,Bestanden,2189.4,6.31,A-83779,in Produktion,POWER_FAIL,90
2021-06-14,ControlWare KG,Robust Panel PC,RPPC-1100,Linie 3,Spät,209,2,7.7,48,75.4,70.5,v2.5,f3.7,Bestanden,6227.26,8.54,A-33052,in Produktion,TEMP_HIGH,75
2021-06-15,Industrium GmbH,Automation Unit,AU-700,Linie 4,Spät,129,9,1.6,18,88.5,80.0,v3.7,f2.8,Bestanden,6067.0,14.96,A-50920,pausiert,I/O_ERROR,90
2021-06-15,NextFactory Solutions,HMI-Terminal,HMI-15,Linie 2,Nacht,144,8,10.7,55,60.1,58.0,v1.1,f1.9,Bestanden,9279.91,12.44,A-51417,abgeschlossen,-,110
2021-06-15,TechSystems AG,HMI-Terminal,HMI-15,Linie 2,Nacht,230,20,5.1,43,65.7,57.7,v4.8,f3.7,Bestanden,7891.08,30.68,A-84725,pausiert,TEMP_HIGH,120
2021-06-15,ControlWare KG,Control Panel,CP-430,Linie 3,Spät,148,11,1.5,56,62.0,52.2,v1.7,f1.7,Bestanden,1021.68,9.89,A-73328,Fehler,VIBRATION,75
2021-06-15,Industrium GmbH,Monitoring Unit,MON-800,Linie 1,Spät,275,24,5.7,24,79.7,72.9,v3.2,f2.9,Nicht bestanden,4958.11,19.3,A-82175,abgeschlossen,I/O_ERROR,90
2021-06-15,ControlWare KG,Control Panel,CP-400,Linie 4,Spät,47,3,9.7,51,61.9,60.1,v2.5,f1.2,Bestanden,8138.1,27.2,A-16308,in Produktion,-,75
2021-06-16,NextFactory Solutions,Robust Panel PC,RPPC-1000,Linie 4,Nacht,194,9,3.7,26,79.4,70.8,v3.7,f2.7,Bestanden,2262.91,11.7,A-57200,abgeschlossen,-,110
2021-06-16,Industrium GmbH,IO-Gateway,IOGW-55,Linie 4,Nacht,75,5,1.1,18,41.3,33.2,v3.6,f3.5,Bestanden,4725.22,31.14,A-66776,pausiert,VIBRATION,90
2021-06-16,TechSystems AG,IO-Gateway,IOGW-50,Linie 3,Nacht,172,4,2.8,14,49.7,48.3,v1.7,f3.7,Bestanden,1856.64,7.42,A-93981,Fehler,I/O_ERROR,120
2021-06-16,TechSystems AG,Control Panel,CP-470,Linie 2,Früh,52,1,10.0,34,47.8,39.8,v2.0,f1.3,Bestanden,6584.73,11.87,A-85904,Fehler,I/O_ERROR,120
2021-06-17,NextFactory Solutions,Embedded Box PC,EPC-35,Linie 4,Nacht,210,16,1.1,3,51.9,43.6,v2.9,f2.3,Bestanden,4894.01,28.95,A-43818,pausiert,-,110
2021-06-17,ControlWare KG,Embedded Box PC,EPC-35,Linie 3,Nacht,251,14,5.1,55,52.8,43.4,v4.4,f3.1,Bestanden,6694.26,33.09,A-85681,pausiert,TEMP_HIGH,75
2021-06-17,Industrium GmbH,Industrie-Server,SRV-500,Linie 2,Nacht,138,6,6.1,2,67.4,60.9,v1.3,f3.4,Bestanden,4894.77,22.47,A-28144,in Produktion,-,90
2021-06-17,TechSystems AG,Robust Panel PC,RPPC-1100,Linie 2,Nacht,245,5,3.6,7,43.0,40.9,v1.9,f3.2,Bestanden,7424.54,37.05,A-21887,in Produktion,-,120
2021-06-17,Industrium GmbH,Automation Unit,AU-700,Linie 2,Nacht,65,0,5.0,36,89.1,79.4,v4.9,f3.6,Bestanden,2249.47,21.29,A-87790,Fehler,-,90
2021-06-17,NextFactory Solutions,Monitoring Unit,MON-820,Linie 2,Früh,38,1,8.2,41,57.3,51.6,v1.4,f1.7,Bestanden,5784.17,33.0,A-80703,abgeschlossen,VIBRATION,110
2021-06-18,Industrium GmbH,Robust Panel PC,RPPC-1100,Linie 2,Nacht,263,19,9.5,35,63.8,54.3,v4.7,f2.8,Bestanden,6539.61,30.22,A-70511,Fehler,POWER_FAIL,90
2021-06-18,TechSystems AG,HMI-Terminal,HMI-15,Linie 3,Früh,154,7,2.7,5,41.6,36.1,v3.4,f3.1,Bestanden,2165.51,12.15,A-27645,Fehler,POWER_FAIL,120
2021-06-18,TechSystems AG,Industrie-PC,IPC-100,Linie 3,Früh,86,6,2.0,32,84.0,79.4,v2.4,f3.5,Bestanden,4241.67,36.29,A-75566,Fehler,POWER_FAIL,120
2021-06-19,TechSystems AG,Industrie-Server,SRV-500,Linie 1,Nacht,273,14,1.7,30,86.9,84.5,v3.5,f2.5,Bestanden,4429.72,25.19,A-72393,in Produktion,I/O_ERROR,120
2021-06-19,ControlWare KG,Edge Controller,EC-250,Linie 4,Früh,233,6,10.7,25,45.2,37.4,v1.6,f2.0,Bestanden,9710.96,28.18,A-13744,abgeschlossen,VIBRATION,75
2021-06-19,Industrium GmbH,Embedded Box PC,EPC-35,Linie 2,Nacht,266,5,8.5,46,65.7,63.7,v3.7,f1.5,Bestanden,5452.38,37.65,A-82956,abgeschlossen,VIBRATION,90
2021-06-19,NextFactory Solutions,Industrie-Server,SRV-520,Linie 4,Nacht,298,23,3.7,18,67.2,57.2,v3.9,f2.6,Bestanden,3311.56,11.63,A-29727,abgeschlossen,POWER_FAIL,110
2021-06-19,TechSystems AG,Automation Unit,AU-700,Linie 4,Nacht,221,13,2.6,35,46.8,39.9,v1.3,f2.5,Bestanden,2893.44,38.61,A-53127,abgeschlossen,TEMP_HIGH,120
2021-06-19,Industrium GmbH,Embedded Box PC,EPC-30,Linie 2,Nacht,237,7,11.2,22,59.1,55.2,v1.3,f3.6,Bestanden,2701.83,26.23,A-45562,Fehler,I/O_ERROR,90
2021-06-20,ControlWare KG,Industrie-Server,SRV-520,Linie 3,Früh,202,2,8.0,16,42.8,35.3,v2.0,f1.0,Bestanden,8232.8,21.17,A-24877,Fehler,TEMP_HIGH,75
2021-06-20,Industrium GmbH,HMI-Terminal,HMI-15,Linie 4,Spät,25,1,4.4,21,57.8,47.9,v1.4,f1.1,Nicht bestanden,5018.61,12.72,A-88641,abgeschlossen,-,90
2021-06-20,TechSystems AG,Embedded Box PC,EPC-35,Linie 3,Nacht,251,12,11.0,47,84.9,81.4,v1.2,f1.4,Bestanden,2415.23,34.31,A-53924,Fehler,TEMP_HIGH,120
2021-06-20,Industrium GmbH,Control Panel,CP-430,Linie 2,Spät,145,1,5.0,55,76.1,66.5,v4.0,f2.4,Bestanden,4233.44,16.86,A-63130,Fehler,TEMP_HIGH,90
2021-06-21,ControlWare KG,HMI-Terminal,HMI-15,Linie 3,Früh,180,6,8.6,58,85.6,81.1,v4.2,f1.1,Bestanden,7342.18,7.25,A-42450,pausiert,POWER_FAIL,75
2021-06-21,NextFactory Solutions,Monitoring Unit,MON-800,Linie 3,Spät,215,16,9.9,18,70.3,63.0,v4.3,f1.6,Bestanden,4946.92,5.74,A-46264,in Produktion,VIBRATION,110
2021-06-21,Industrium GmbH,Edge Controller,EC-250,Linie 2,Spät,57,0,9.4,32,78.8,74.4,v4.8,f1.7,Bestanden,7656.99,8.98,A-37007,Fehler,POWER_FAIL,90
2021-06-21,ControlWare KG,Edge Controller,EC-200,Linie 1,Spät,142,9,9.3,51,64.7,57.3,v1.3,f1.3,Bestanden,4567.97,21.8,A-76099,abgeschlossen,TEMP_HIGH,75
2021-06-21,ControlWare KG,Automation Unit,AU-700,Linie 4,Spät,267,13,4.0,11,56.0,48.1,v3.0,f2.8,Bestanden,6354.69,29.59,A-36918,pausiert,POWER_FAIL,75
2021-06-21,TechSystems AG,Industrie-PC,IPC-110,Linie 3,Nacht,107,4,7.1,42,51.3,41.8,v2.4,f1.1,Bestanden,9548.93,27.33,A-36219,Fehler,I/O_ERROR,120
2021-06-22,NextFactory Solutions,Monitoring Unit,MON-820,Linie 1,Spät,238,13,4.8,46,73.1,67.3,v2.7,f3.2,Nicht bestanden,2418.02,21.19,A-54178,in Produktion,POWER_FAIL,110
2021-06-22,NextFactory Solutions,IO-Gateway,IOGW-55,Linie 2,Nacht,166,6,4.9,44,49.7,47.9,v4.6,f1.0,Bestanden,4225.37,10.89,A-10184,abgeschlossen,-,110
2021-06-22,TechSystems AG,Robust Panel PC,RPPC-1100,Linie 2,Früh,271,15,5.7,8,56.4,48.7,v1.3,f1.6,Bestanden,5121.48,9.13,A-57960,in Produktion,VIBRATION,120
2021-06-22,NextFactory Solutions,Industrie-Server,SRV-500,Linie 2,Früh,135,7,5.7,55,74.7,69.3,v4.8,f3.8,Bestanden,4364.46,31.08,A-15215,Fehler,POWER_FAIL,110
2021-06-22,ControlWare KG,Industrie-PC,IPC-150,Linie 2,Früh,259,24,4.7,2,75.3,65.4,v4.6,f1.9,Bestanden,5098.85,9.12,A-53719,Fehler,TEMP_HIGH,75
2021-06-23,ControlWare KG,Automation Unit,AU-700,Linie 2,Nacht,97,9,8.8,8,48.8,41.7,v1.5,f1.0,Bestanden,3964.54,33.43,A-39225,Fehler,POWER_FAIL,75
2021-06-23,TechSystems AG,Automation Unit,AU-710,Linie 2,Nacht,148,1,5.9,24,41.7,32.8,v3.2,f1.3,Bestanden,9840.3,6.21,A-97078,abgeschlossen,TEMP_HIGH,120
2021-06-23,ControlWare KG,Industrie-Server,SRV-520,Linie 4,Spät,287,10,4.4,8,60.8,54.5,v2.0,f1.8,Bestanden,5539.21,17.69,A-71766,pausiert,TEMP_HIGH,75
2021-06-23,Industrium GmbH,Automation Unit,AU-700,Linie 4,Spät,114,8,8.3,14,68.5,63.3,v2.6,f2.6,Bestanden,2964.34,39.66,A-83242,abgeschlossen,POWER_FAIL,90
2021-06-23,NextFactory Solutions,Robust Panel PC,RPPC-1000,Linie 2,Früh,47,0,12.0,29,82.5,77.8,v3.1,f3.2,Bestanden,3242.79,14.71,A-98132,abgeschlossen,POWER_FAIL,110
2021-06-23,Industrium GmbH,IO-Gateway,IOGW-50,Linie 3,Früh,166,10,2.3,11,68.8,60.2,v3.6,f2.0,Bestanden,7044.34,12.83,A-13336,pausiert,-,90
2021-06-24,ControlWare KG,Robust Panel PC,RPPC-1000,Linie 4,Nacht,62,6,1.2,44,61.0,52.7,v3.1,f2.4,Bestanden,3080.14,32.94,A-36261,Fehler,I/O_ERROR,75
2021-06-24,ControlWare KG,Industrie-PC,IPC-100,Linie 2,Spät,258,15,4.8,58,79.5,75.5,v3.6,f3.6,Bestanden,8775.83,24.94,A-77543,abgeschlossen,VIBRATION,75
2021-06-24,Industrium GmbH,Automation Unit,AU-710,Linie 1,Spät,41,1,6.7,48,78.7,71.2,v3.5,f1.0,Nicht bestanden,3895.43,39.78,A-86091,pausiert,VIBRATION,90
2021-06-24,NextFactory Solutions,Embedded Box PC,EPC-30,Linie 1,Früh,179,7,8.4,11,69.2,66.5,v2.8,f2.9,Bestanden,6384.22,16.56,A-93561,in Produktion,-,110
2021-06-24,TechSystems AG,Industrie-PC,IPC-110,Linie 4,Nacht,159,1,8.9,19,51.2,43.4,v3.7,f3.8,Bestanden,4324.0,20.91,A-87311,pausiert,I/O_ERROR,120
2021-06-25,ControlWare KG,Automation Unit,AU-710,Linie 1,Spät,28,1,1.9,42,42.5,34.5,v1.1,f2.8,Bestanden,4197.95,16.15,A-83180,abgeschlossen,TEMP_HIGH,75
2021-06-25,ControlWare KG,Industrie-PC,IPC-150,Linie 3,Früh,283,22,9.5,14,53.4,51.6,v4.7,f1.3,Bestanden,3262.78,19.56,A-95331,Fehler,I/O_ERROR,75
2021-06-25,TechSystems AG,Robust Panel PC,RPPC-1000,Linie 4,Früh,276,9,9.9,58,75.5,66.4,v3.6,f3.0,Nicht bestanden,5377.15,37.75,A-78094,Fehler,VIBRATION,120
2021-06-26,NextFactory Solutions,Industrie-Server,SRV-520,Linie 4,Früh,68,6,6.2,56,56.6,52.8,v1.2,f1.5,Bestanden,9278.73,35.9,A-79435,abgeschlossen,POWER_FAIL,110
2021-06-26,TechSystems AG,Edge Controller,EC-200,Linie 1,Spät,48,2,11.6,53,60.4,52.7,v3.2,f2.9,Bestanden,3585.9,34.4,A-32303,Fehler,-,120
2021-06-26,ControlWare KG,Automation Unit,AU-700,Linie 3,Nacht,228,22,11.5,59,81.6,78.9,v2.2,f1.8,Nicht bestanden,4159.25,21.13,A-58285,in Produktion,POWER_FAIL,75
2021-06-26,Industrium GmbH,Industrie-PC,IPC-100,Linie 1,Früh,129,6,8.0,33,49.4,45.4,v3.2,f3.3,Nicht bestanden,6756.32,7.3,A-67203,abgeschlossen,POWER_FAIL,90
2021-06-26,TechSystems AG,Monitoring Unit,MON-820,Linie 4,Spät,153,4,6.0,8,41.6,35.3,v2.6,f3.4,Bestanden,7544.07,35.57,A-25810,pausiert,-,120
2021-06-27,ControlWare KG,Robust Panel PC,RPPC-1100,Linie 4,Früh,185,5,10.5,14,59.3,54.9,v4.7,f3.8,Nicht bestanden,8208.29,39.36,A-73480,abgeschlossen,POWER_FAIL,75
2021-06-27,TechSystems AG,Robust Panel PC,RPPC-1100,Linie 3,Früh,183,16,11.9,5,63.4,56.5,v2.0,f2.0,Bestanden,7572.02,39.49,A-71438,in Produktion,POWER_FAIL,120
2021-06-27,NextFactory Solutions,Robust Panel PC,RPPC-1000,Linie 1,Früh,40,2,5.5,29,68.4,66.8,v2.6,f1.6,Bestanden,9626.1,16.18,A-81465,Fehler,POWER_FAIL,110
2021-06-27,NextFactory Solutions,Monitoring Unit,MON-800,Linie 1,Früh,126,6,1.2,21,78.7,73.0,v2.1,f2.0,Bestanden,1856.46,39.68,A-81997,abgeschlossen,I/O_ERROR,110
2021-06-27,ControlWare KG,Monitoring Unit,MON-800,Linie 1,Früh,20,1,9.8,46,70.5,65.1,v2.7,f3.8,Bestanden,7454.82,8.64,A-77744,pausiert,VIBRATION,75
2021-06-28,TechSystems AG,Control Panel,CP-430,Linie 1,Nacht,39,3,5.3,58,79.9,76.0,v3.5,f3.2,Bestanden,1606.0,36.07,A-21356,in Produktion,I/O_ERROR,120
2021-06-28,Industrium GmbH,Control Panel,CP-430,Linie 2,Früh,138,5,2.0,27,82.5,81.0,v2.4,f1.5,Bestanden,7172.44,21.84,A-47442,pausiert,POWER_FAIL,90
2021-06-28,ControlWare KG,IO-Gateway,IOGW-50,Linie 1,Früh,203,11,7.6,10,66.5,64.7,v2.7,f1.3,Bestanden,5599.11,14.67,A-69706,abgeschlossen,POWER_FAIL,75
2021-06-28,ControlWare KG,Robust Panel PC,RPPC-1000,Linie 2,Nacht,234,2,2.7,11,77.4,69.1,v2.9,f3.5,Bestanden,7143.61,20.71,A-69839,in Produktion,I/O_ERROR,75
2021-06-28,ControlWare KG,Control Panel,CP-470,Linie 1,Nacht,131,10,4.2,40,71.5,61.9,v3.6,f1.7,Bestanden,4058.66,25.98,A-71740,abgeschlossen,VIBRATION,75
2021-06-29,Industrium GmbH,IO-Gateway,IOGW-55,Linie 1,Nacht,65,3,9.1,3,86.5,79.3,v1.5,f2.9,Bestanden,7589.82,16.23,A-91791,in Produktion,POWER_FAIL,90
2021-06-29,NextFactory Solutions,Industrie-PC,IPC-110,Linie 2,Nacht,110,9,10.7,6,84.9,76.8,v1.1,f1.6,Bestanden,9405.22,33.32,A-91750,abgeschlossen,I/O_ERROR,110
2021-06-29,Industrium GmbH,Edge Controller,EC-210,Linie 3,Früh,176,4,6.4,26,40.1,33.7,v3.6,f1.7,Bestanden,3561.08,11.89,A-24884,in Produktion,I/O_ERROR,90
2021-06-29,ControlWare KG,Industrie-Server,SRV-500,Linie 2,Früh,278,13,2.0,41,87.4,78.9,v1.9,f1.7,Bestanden,2910.32,28.99,A-23956,abgeschlossen,I/O_ERROR,75
2021-06-30,Industrium GmbH,Robust Panel PC,RPPC-1100,Linie 4,Nacht,187,14,8.1,16,75.6,69.1,v4.2,f1.6,Bestanden,9693.26,37.34,A-95042,Fehler,-,90
2021-06-30,Industrium GmbH,Automation Unit,AU-700,Linie 2,Spät,60,3,2.3,25,81.5,76.6,v3.3,f1.5,Bestanden,4622.57,6.94,A-54492,Fehler,I/O_ERROR,90
2021-06-30,Industrium GmbH,Robust Panel PC,RPPC-1100,Linie 2,Spät,156,11,8.4,43,41.4,38.9,v2.9,f2.7,Bestanden,4617.82,34.04,A-75411,Fehler,-,90
2021-07-01,NextFactory Solutions,Robust Panel PC,RPPC-1100,Linie 3,Spät,132,2,2.3,14,81.8,79.6,v1.2,f3.1,Bestanden,3714.43,5.15,A-45294,in Produktion,POWER_FAIL,110
2021-07-01,NextFactory Solutions,Industrie-PC,IPC-150,Linie 1,Früh,203,4,9.9,5,78.0,76.3,v4.2,f3.8,Bestanden,9053.01,31.63,A-80085,pausiert,POWER_FAIL,110
2021-07-01,Industrium GmbH,Industrie-PC,IPC-100,Linie 1,Spät,287,27,3.9,10,49.0,46.9,v3.5,f3.1,Bestanden,5831.51,36.55,A-11958,in Produktion,I/O_ERROR,90
2021-07-01,ControlWare KG,Edge Controller,EC-210,Linie 3,Spät,29,0,6.1,39,82.4,79.1,v1.2,f1.7,Bestanden,1097.7,30.68,A-14244,in Produktion,-,75
2021-07-02,ControlWare KG,Industrie-PC,IPC-110,Linie 3,Früh,99,7,4.6,31,67.1,61.5,v2.2,f3.1,Bestanden,5528.82,12.83,A-50843,Fehler,I/O_ERROR,75
2021-07-02,ControlWare KG,Edge Controller,EC-250,Linie 1,Spät,138,13,1.5,53,54.4,48.0,v2.3,f1.9,Nicht bestanden,5419.09,37.1,A-40515,abgeschlossen,POWER_FAIL,75
2021-07-02,NextFactory Solutions,IO-Gateway,IOGW-50,Linie 4,Früh,177,3,1.1,19,40.5,31.9,v2.2,f2.9,Bestanden,2690.23,26.96,A-42163,pausiert,I/O_ERROR,110
2021-07-02,TechSystems AG,Edge Controller,EC-200,Linie 3,Spät,108,6,7.2,31,77.6,72.0,v3.6,f3.5,Bestanden,3038.6,32.63,A-28283,abgeschlossen,POWER_FAIL,120
2021-07-02,ControlWare KG,Robust Panel PC,RPPC-1100,Linie 3,Nacht,98,9,2.4,53,68.8,65.0,v3.7,f3.2,Bestanden,8023.31,37.2,A-36078,abgeschlossen,-,75
2021-07-02,Industrium GmbH,Robust Panel PC,RPPC-1000,Linie 3,Nacht,258,10,9.3,37,44.9,35.9,v1.4,f2.5,Nicht bestanden,4436.76,37.36,A-28957,abgeschlossen,-,90
2021-07-03,NextFactory Solutions,HMI-Terminal,HMI-15,Linie 4,Nacht,267,5,4.2,50,74.0,71.4,v1.3,f3.3,Bestanden,7449.71,39.61,A-55739,Fehler,I/O_ERROR,110
2021-07-03,TechSystems AG,Edge Controller,EC-210,Linie 4,Früh,125,7,7.0,39,47.6,38.4,v3.3,f3.9,Nicht bestanden,2765.08,37.15,A-10654,Fehler,TEMP_HIGH,120
2021-07-03,TechSystems AG,IO-Gateway,IOGW-50,Linie 1,Früh,217,3,1.6,29,51.7,43.4,v1.4,f3.1,Bestanden,6412.66,35.35,A-26496,in Produktion,VIBRATION,120
2021-07-04,ControlWare KG,Industrie-Server,SRV-500,Linie 3,Spät,84,2,9.6,3,55.5,49.1,v1.6,f3.0,Bestanden,5320.64,20.78,A-64766,Fehler,POWER_FAIL,75
2021-07-04,ControlWare KG,Industrie-Server,SRV-500,Linie 3,Nacht,76,3,2.1,52,86.0,78.4,v3.0,f3.7,Bestanden,5962.23,15.58,A-43743,pausiert,I/O_ERROR,75
2021-07-04,Industrium GmbH,Industrie-Server,SRV-500,Linie 3,Früh,110,1,6.2,38,41.5,37.8,v4.9,f2.0,Bestanden,9193.47,27.69,A-18524,Fehler,TEMP_HIGH,90
2021-07-04,Industrium GmbH,Industrie-Server,SRV-500,Linie 2,Nacht,165,5,4.4,45,56.8,48.6,v1.9,f2.8,Bestanden,2684.55,17.97,A-22430,abgeschlossen,TEMP_HIGH,90
2021-07-04,TechSystems AG,HMI-Terminal,HMI-10,Linie 2,Früh,279,5,11.9,26,68.8,65.3,v4.5,f3.3,Bestanden,7951.43,37.67,A-41841,abgeschlossen,I/O_ERROR,120
2021-07-04,Industrium GmbH,Automation Unit,AU-700,Linie 4,Früh,267,13,2.2,52,87.6,84.5,v3.2,f3.4,Bestanden,2592.1,25.39,A-97330,Fehler,-,90
2021-07-05,Industrium GmbH,Embedded Box PC,EPC-35,Linie 1,Nacht,228,2,5.9,37,50.1,40.5,v4.5,f1.7,Bestanden,5492.16,28.77,A-48630,abgeschlossen,TEMP_HIGH,90
2021-07-05,TechSystems AG,IO-Gateway,IOGW-50,Linie 4,Früh,67,1,2.5,22,47.5,39.6,v1.3,f1.5,Bestanden,6776.35,19.42,A-40281,Fehler,I/O_ERROR,120
2021-07-05,TechSystems AG,Robust Panel PC,RPPC-1000,Linie 2,Nacht,80,6,10.0,16,87.7,79.5,v3.0,f2.7,Bestanden,6257.81,33.24,A-79813,Fehler,I/O_ERROR,120
2021-07-05,TechSystems AG,Edge Controller,EC-250,Linie 3,Früh,153,11,8.6,42,66.4,62.9,v1.0,f1.2,Nicht bestanden,4157.21,20.16,A-61493,in Produktion,I/O_ERROR,120
2021-07-05,TechSystems AG,Edge Controller,EC-210,Linie 3,Spät,128,12,11.2,21,62.5,53.0,v3.4,f2.2,Nicht bestanden,9901.34,6.19,A-60433,Fehler,TEMP_HIGH,120
2021-07-06,NextFactory Solutions,Robust Panel PC,RPPC-1100,Linie 4,Früh,34,2,1.4,32,74.9,68.8,v1.9,f1.0,Bestanden,1656.27,13.38,A-77231,abgeschlossen,POWER_FAIL,110
2021-07-06,ControlWare KG,Automation Unit,AU-700,Linie 4,Früh,62,5,7.1,19,89.8,84.2,v4.6,f3.9,Bestanden,8713.3,6.11,A-80117,abgeschlossen,I/O_ERROR,75
2021-07-06,Industrium GmbH,IO-Gateway,IOGW-55,Linie 3,Nacht,114,4,4.9,34,71.9,68.2,v3.9,f3.7,Bestanden,2476.19,28.42,A-16898,pausiert,TEMP_HIGH,90
2021-07-07,ControlWare KG,Automation Unit,AU-710,Linie 1,Früh,114,8,2.5,17,47.0,38.7,v1.9,f3.2,Bestanden,1138.6,7.52,A-68747,pausiert,I/O_ERROR,75
2021-07-07,Industrium GmbH,Embedded Box PC,EPC-35,Linie 4,Spät,120,8,2.9,58,75.6,70.9,v4.2,f1.2,Bestanden,2490.45,24.72,A-47940,abgeschlossen,VIBRATION,90
2021-07-07,Industrium GmbH,Monitoring Unit,MON-800,Linie 3,Spät,172,11,2.4,56,46.2,43.8,v1.9,f3.2,Nicht bestanden,1785.94,38.97,A-21843,in Produktion,TEMP_HIGH,90
2021-07-08,TechSystems AG,Monitoring Unit,MON-800,Linie 1,Nacht,168,13,4.6,37,88.9,84.5,v2.1,f1.3,Bestanden,2552.83,19.81,A-26072,abgeschlossen,VIBRATION,120
2021-07-08,NextFactory Solutions,Monitoring Unit,MON-820,Linie 1,Nacht,20,1,2.7,9,62.7,61.2,v1.1,f3.8,Bestanden,7641.77,10.06,A-23711,in Produktion,TEMP_HIGH,110
